Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
4127,Sulawesi Barat,2020/06/27 00:00:00+00,112,4,83,4,2,0,27,1.78571,74.10714,4127,7838
4128,Nusa Tenggara Timur,2020/06/27 00:00:00+00,113,0,40,0,1,0,72,0.88496,35.39823,4128,7839
4129,Gorontalo,2020/06/27 00:00:00+00,243,0,195,0,8,0,40,3.29218,80.24691,4129,7840
4130,Indonesia,2020/06/27 00:00:00+00,1,0,0,0,0,0,1,0,0,4130,7841
4131,Aceh,2020/06/28 00:00:00+00,79,2,25,3,2,0,52,2.53165,31.64557,4131,7842
4132,Bali,2020/06/28 00:00:00+00,1414,45,771,20,13,2,630,0.91938,54.52617,4132,7843
4133,Banten,2020/06/28 00:00:00+00,1438,3,628,17,79,0,731,5.49374,43.67177,4133,7844
4134,Kepulauan Bangka Belitung,2020/06/28 00:00:00+00,149,0,131,0,2,0,16,1.34228,87.91946,4134,7845
4135,Bengkulu,2020/06/28 00:00:00+00,125,0,89,0,10,0,26,8,71.2,4135,7846
4136,Daerah Istimewa Yogyakarta,2020/06/28 00:00:00+00,306,2,260,3,8,0,38,2.61438,84.96732,4136,7847
4137,DKI Jakarta,2020/06/28 00:00:00+00,11114,125,5865,255,625,1,4624,5.62354,52.77128,4137,7848
4138,Jambi,2020/06/28 00:00:00+00,117,0,69,0,0,0,48,0,58.97436,4138,7849
4139,Jawa Barat,2020/06/28 00:00:00+00,3091,25,1520,7,175,0,1396,5.6616,49.17502,4139,7850
4140,Jawa Tengah,2020/06/28 00:00:00+00,3482,188,1066,14,150,0,2266,4.30787,30.61459,4140,7851
4141,Jawa Timur,2020/06/28 00:00:00+00,11508,330,3720,101,831,18,6957,7.22106,32.32534,4141,7852
4142,Kalimantan Barat,2020/06/28 00:00:00+00,321,0,259,8,4,0,58,1.24611,80.68536,4142,7853
4143,Kalimantan Timur,2020/06/28 00:00:00+00,503,9,375,11,7,0,121,1.39165,74.55268,4143,7854
4144,Kalimantan Tengah,2020/06/28 00:00:00+00,834,12,335,0,53,0,446,6.35492,40.16787,4144,7855
4145,Kalimantan Selatan,2020/06/28 00:00:00+00,3003,73,723,80,182,4,2098,6.06061,24.07592,4145,7856
4146,Kalimantan Utara,2020/06/28 00:00:00+00,201,0,154,3,2,0,45,0.99502,76.61692,4146,7857
4147,Kepulauan Riau,2020/06/28 00:00:00+00,293,2,233,16,16,0,44,5.46075,79.52218,4147,7858
4148,Nusa Tenggara Barat,2020/06/28 00:00:00+00,1199,36,802,19,53,3,344,4.42035,66.88907,4148,7859
4149,Sumatera Selatan,2020/06/28 00:00:00+00,2000,50,954,17,81,0,965,4.05,47.7,4149,7860
4150,Sumatera Barat,2020/06/28 00:00:00+00,725,3,587,6,31,0,107,4.27586,80.96552,4150,7861
4151,Sulawesi Utara,2020/06/28 00:00:00+00,1057,32,172,0,76,2,809,7.19016,16.27247,4151,7862
4152,Sumatera Utara,2020/06/28 00:00:00+00,1467,20,384,10,91,0,992,6.20314,26.17587,4152,7863
4153,Sulawesi Tenggara,2020/06/28 00:00:00+00,343,0,221,0,6,0,116,1.74927,64.43149,4153,7864
4154,Sulawesi Selatan,2020/06/28 00:00:00+00,4807,192,1718,60,163,4,2926,3.39089,35.73955,4154,7865
4155,Sulawesi Tengah,2020/06/28 00:00:00+00,186,2,153,1,5,0,28,2.68817,82.25806,4155,7866
4156,Lampung,2020/06/28 00:00:00+00,188,0,148,7,12,0,28,6.38298,78.7234,4156,7867
4157,Riau,2020/06/28 00:00:00+00,224,1,139,18,10,0,75,4.46429,62.05357,4157,7868
4158,Maluku Utara,2020/06/28 00:00:00+00,719,11,103,4,31,0,585,4.31154,14.32545,4158,7869
4159,Maluku,2020/06/28 00:00:00+00,711,6,230,12,15,0,466,2.1097,32.3488,4159,7870
4160,Papua Barat,2020/06/28 00:00:00+00,236,2,152,0,3,0,81,1.27119,64.40678,4160,7871
4161,Papua,2020/06/28 00:00:00+00,1696,26,632,335,7,0,1057,0.41274,37.26415,4161,7872
4162,Sulawesi Barat,2020/06/28 00:00:00+00,114,1,83,0,2,0,29,1.75439,72.80702,4162,7873
4163,Nusa Tenggara Timur,2020/06/28 00:00:00+00,113,0,40,0,1,0,72,0.88496,35.39823,4163,7874
4164,Gorontalo,2020/06/28 00:00:00+00,243,0,195,0,8,0,40,3.29218,80.24691,4164,7875
4165,Indonesia,2020/06/28 00:00:00+00,4,0,0,0,0,0,4,0,0,4165,7876
4166,Aceh,2020/06/29 00:00:00+00,79,0,25,0,2,0,52,2.53165,31.64557,4166,7877
4167,Bali,2020/06/29 00:00:00+00,1444,30,783,12,13,0,648,0.90028,54.22438,4167,7878
4168,Banten,2020/06/29 00:00:00+00,1444,2,635,7,79,0,730,5.47091,43.97507,4168,7879
4169,Kepulauan Bangka Belitung,2020/06/29 00:00:00+00,152,3,132,1,2,0,18,1.31579,86.84211,4169,7880
4170,Bengkulu,2020/06/29 00:00:00+00,125,0,89,0,11,1,25,8.8,71.2,4170,7881
4171,Daerah Istimewa Yogyakarta,2020/06/29 00:00:00+00,306,0,261,1,8,0,37,2.61438,85.29412,4171,7882
4172,DKI Jakarta,2020/06/29 00:00:00+00,11237,125,6118,253,625,0,4494,5.56198,54.44514,4172,7883
4173,Jambi,2020/06/29 00:00:00+00,117,0,69,0,0,0,48,0,58.97436,4173,7884
4174,Jawa Barat,2020/06/29 00:00:00+00,3134,45,1522,2,175,0,1437,5.58392,48.56414,4174,7885
4175,Jawa Tengah,2020/06/29 00:00:00+00,3680,198,1109,43,150,0,2421,4.07609,30.13587,4175,7886
4176,Jawa Timur,2020/06/29 00:00:00+00,11805,297,3891,171,863,32,7051,7.31046,32.96061,4176,7887
4177,Kalimantan Barat,2020/06/29 00:00:00+00,321,0,263,4,4,0,54,1.24611,81.93146,4177,7888
4178,Kalimantan Timur,2020/06/29 00:00:00+00,510,7,376,1,7,0,127,1.37255,73.72549,4178,7889
4179,Kalimantan Tengah,2020/06/29 00:00:00+00,881,47,384,49,53,0,444,6.01589,43.58683,4179,7890
4180,Kalimantan Selatan,2020/06/29 00:00:00+00,3042,39,728,5,186,4,2128,6.1144,23.93162,4180,7891
4181,Kalimantan Utara,2020/06/29 00:00:00+00,204,3,154,0,2,0,48,0.98039,75.4902,4181,7892
4182,Kepulauan Riau,2020/06/29 00:00:00+00,293,0,239,6,16,0,38,5.46075,81.56997,4182,7893
4183,Nusa Tenggara Barat,2020/06/29 00:00:00+00,1213,14,808,6,59,6,346,4.86397,66.61171,4183,7894
4184,Sumatera Selatan,2020/06/29 00:00:00+00,2023,23,1020,66,83,2,920,4.10282,50.42017,4184,7895
4185,Sumatera Barat,2020/06/29 00:00:00+00,725,0,588,1,31,0,106,4.27586,81.10345,4185,7896
4186,Sulawesi Utara,2020/06/29 00:00:00+00,1082,25,177,5,80,4,825,7.39372,16.3586,4186,7897
4187,Sumatera Utara,2020/06/29 00:00:00+00,1480,13,401,17,91,0,988,6.14865,27.09459,4187,7898
4188,Sulawesi Tenggara,2020/06/29 00:00:00+00,345,2,222,1,6,0,117,1.73913,64.34783,4188,7899
4189,Sulawesi Selatan,2020/06/29 00:00:00+00,4995,188,1770,52,164,1,3061,3.28328,35.43544,4189,7900
4190,Sulawesi Tengah,2020/06/29 00:00:00+00,186,0,153,0,5,0,28,2.68817,82.25806,4190,7901
4191,Lampung,2020/06/29 00:00:00+00,188,0,149,1,12,0,27,6.38298,79.25532,4191,7902
4192,Riau,2020/06/29 00:00:00+00,226,2,166,27,10,0,50,4.42478,73.45133,4192,7903
4193,Maluku Utara,2020/06/29 00:00:00+00,719,0,103,0,31,0,585,4.31154,14.32545,4193,7904
4194,Maluku,2020/06/29 00:00:00+00,726,15,257,27,15,0,454,2.06612,35.39945,4194,7905
4195,Papua Barat,2020/06/29 00:00:00+00,237,1,153,1,4,1,80,1.68776,64.55696,4195,7906
4196,Papua,2020/06/29 00:00:00+00,1699,3,737,105,7,0,955,0.41201,43.37846,4196,7907
4197,Sulawesi Barat,2020/06/29 00:00:00+00,114,0,83,0,2,0,29,1.75439,72.80702,4197,7908
4198,Nusa Tenggara Timur,2020/06/29 00:00:00+00,113,0,40,0,1,0,72,0.88496,35.39823,4198,7909
4199,Gorontalo,2020/06/29 00:00:00+00,243,0,195,0,8,0,40,3.29218,80.24691,4199,7910
4200,Indonesia,2020/06/29 00:00:00+00,4,0,0,0,0,0,4,0,0,4200,7911
4201,Aceh,2020/06/30 00:00:00+00,80,1,26,1,3,1,51,3.75,32.5,4201,7912
4202,Bali,2020/06/30 00:00:00+00,1493,49,798,15,14,1,681,0.93771,53.44943,4202,7913
4203,Banten,2020/06/30 00:00:00+00,1453,9,639,4,79,0,735,5.43703,43.97798,4203,7914
4204,Kepulauan Bangka Belitung,2020/06/30 00:00:00+00,152,0,133,1,2,0,17,1.31579,87.5,4204,7915
4205,Bengkulu,2020/06/30 00:00:00+00,125,0,89,0,12,1,24,9.6,71.2,4205,7916
4206,Daerah Istimewa Yogyakarta,2020/06/30 00:00:00+00,313,7,263,2,8,0,42,2.55591,84.02556,4206,7917
4207,DKI Jakarta,2020/06/30 00:00:00+00,11424,190,6512,394,632,7,4280,5.53221,57.0028,4207,7918
4208,Jambi,2020/06/30 00:00:00+00,117,0,69,0,0,0,48,0,58.97436,4208,7919
4209,Jawa Barat,2020/06/30 00:00:00+00,3218,81,1607,85,176,1,1435,5.46924,49.93785,4209,7920
4210,Jawa Tengah,2020/06/30 00:00:00+00,3833,153,1159,50,150,0,2524,3.91338,30.23741,4210,7921
4211,Jawa Timur,2020/06/30 00:00:00+00,12136,331,4012,121,893,30,7231,7.35827,33.05867,4211,7922
4212,Kalimantan Barat,2020/06/30 00:00:00+00,321,0,268,5,4,0,49,1.24611,83.4891,4212,7923
4213,Kalimantan Timur,2020/06/30 00:00:00+00,518,8,385,9,7,0,126,1.35135,74.32432,4213,7924
4214,Kalimantan Tengah,2020/06/30 00:00:00+00,894,13,384,0,55,2,455,6.15213,42.95302,4214,7925
4215,Kalimantan Selatan,2020/06/30 00:00:00+00,3148,106,766,38,189,3,2193,6.00381,24.33291,4215,7926
4216,Kalimantan Utara,2020/06/30 00:00:00+00,206,2,157,3,2,0,47,0.97087,76.21359,4216,7927
4217,Kepulauan Riau,2020/06/30 00:00:00+00,293,0,241,2,16,0,36,5.46075,82.25256,4217,7928
4218,Nusa Tenggara Barat,2020/06/30 00:00:00+00,1234,21,816,8,60,1,358,4.86224,66.12642,4218,7929
4219,Sumatera Selatan,2020/06/30 00:00:00+00,2049,26,1025,5,90,7,934,4.39239,50.0244,4219,7930
4220,Sumatera Barat,2020/06/30 00:00:00+00,726,1,600,12,31,0,95,4.26997,82.64463,4220,7931
4221,Sulawesi Utara,2020/06/30 00:00:00+00,1109,27,187,10,81,1,841,7.30388,16.86204,4221,7932
4222,Sumatera Utara,2020/06/30 00:00:00+00,1551,71,406,5,92,1,1053,5.93166,26.17666,4222,7933
4223,Sulawesi Tenggara,2020/06/30 00:00:00+00,363,18,234,12,6,0,123,1.65289,64.46281,4223,7934
4224,Sulawesi Selatan,2020/06/30 00:00:00+00,5084,89,1839,69,168,4,3077,3.30448,36.17231,4224,7935
4225,Sulawesi Tengah,2020/06/30 00:00:00+00,189,3,153,0,5,0,31,2.6455,80.95238,4225,7936
4226,Lampung,2020/06/30 00:00:00+00,190,2,150,1,12,0,28,6.31579,78.94737,4226,7937
4227,Riau,2020/06/30 00:00:00+00,226,0,176,10,10,0,40,4.42478,77.87611,4227,7938
4228,Maluku Utara,2020/06/30 00:00:00+00,728,9,105,2,31,0,592,4.25824,14.42308,4228,7939
4229,Maluku,2020/06/30 00:00:00+00,742,16,264,7,16,1,462,2.15633,35.57951,4229,7940
4230,Papua Barat,2020/06/30 00:00:00+00,239,2,153,0,4,0,82,1.67364,64.01674,4230,7941
4231,Papua,2020/06/30 00:00:00+00,1750,51,856,119,15,8,879,0.85714,48.91429,4231,7942
4232,Sulawesi Barat,2020/06/30 00:00:00+00,115,1,84,1,2,0,29,1.73913,73.04348,4232,7943
4233,Nusa Tenggara Timur,2020/06/30 00:00:00+00,113,0,40,0,1,0,72,0.88496,35.39823,4233,7944
4234,Gorontalo,2020/06/30 00:00:00+00,249,6,210,15,10,2,29,4.01606,84.33735,4234,7945
4235,Indonesia,2020/06/30 00:00:00+00,4,0,0,0,0,0,4,0,0,4235,7946
4236,Aceh,2020/07/01 00:00:00+00,86,6,31,5,3,0,52,3.48837,36.04651,4236,7947
4237,Bali,2020/07/01 00:00:00+00,1527,34,860,62,15,1,652,0.98232,56.31958,4237,7948
4238,Banten,2020/07/01 00:00:00+00,1466,10,660,21,79,0,727,5.38881,45.02046,4238,7949
4239,Kepulauan Bangka Belitung,2020/07/01 00:00:00+00,155,3,134,1,2,0,19,1.29032,86.45161,4239,7950
4240,Bengkulu,2020/07/01 00:00:00+00,129,4,90,1,12,0,27,9.30233,69.76744,4240,7951
4241,Daerah Istimewa Yogyakarta,2020/07/01 00:00:00+00,314,1,264,1,8,0,42,2.54777,84.07643,4241,7952
4242,DKI Jakarta,2020/07/01 00:00:00+00,11637,217,6680,168,632,0,4325,5.43095,57.40311,4242,7953
4243,Jambi,2020/07/01 00:00:00+00,117,0,77,8,0,0,40,0,65.81197,4243,7954
4244,Jawa Barat,2020/07/01 00:00:00+00,3276,54,1622,15,177,1,1477,5.40293,49.5116,4244,7955
4245,Jawa Tengah,2020/07/01 00:00:00+00,4006,173,1259,100,160,10,2587,3.99401,31.42786,4245,7956
4246,Jawa Timur,2020/07/01 00:00:00+00,12321,185,4199,187,926,33,7196,7.51562,34.08003,4246,7957
4247,Kalimantan Barat,2020/07/01 00:00:00+00,336,15,271,3,4,0,61,1.19048,80.65476,4247,7958
4248,Kalimantan Timur,2020/07/01 00:00:00+00,525,7,400,15,7,0,118,1.33333,76.19048,4248,7959
4249,Kalimantan Tengah,2020/07/01 00:00:00+00,931,37,384,0,55,0,492,5.90763,41.24597,4249,7960
4250,Kalimantan Selatan,2020/07/01 00:00:00+00,3223,75,789,23,190,1,2244,5.89513,24.4803,4250,7961
4251,Kalimantan Utara,2020/07/01 00:00:00+00,206,0,159,2,2,0,45,0.97087,77.18447,4251,7962
4252,Kepulauan Riau,2020/07/01 00:00:00+00,302,9,245,4,16,0,41,5.29801,81.12583,4252,7963
4253,Nusa Tenggara Barat,2020/07/01 00:00:00+00,1245,11,823,7,63,3,359,5.06024,66.10442,4253,7964
4254,Sumatera Selatan,2020/07/01 00:00:00+00,2078,29,1042,17,93,3,943,4.47546,50.14437,4254,7965
4255,Sumatera Barat,2020/07/01 00:00:00+00,742,16,607,7,31,0,104,4.1779,81.80593,4255,7966
4256,Sulawesi Utara,2020/07/01 00:00:00+00,1129,20,201,14,82,1,846,7.26306,17.80337,4256,7967
4257,Sumatera Utara,2020/07/01 00:00:00+00,1601,50,418,12,97,5,1086,6.05871,26.10868,4257,7968
4258,Sulawesi Tenggara,2020/07/01 00:00:00+00,405,42,237,3,6,0,162,1.48148,58.51852,4258,7969
4259,Sulawesi Selatan,2020/07/01 00:00:00+00,5214,130,1891,52,168,0,3155,3.22209,36.26774,4259,7970
4260,Sulawesi Tengah,2020/07/01 00:00:00+00,186,0,157,4,5,0,24,2.68817,84.4086,4260,7971
4261,Lampung,2020/07/01 00:00:00+00,191,1,151,1,12,0,28,6.28272,79.05759,4261,7972
4262,Riau,2020/07/01 00:00:00+00,227,1,178,2,10,0,39,4.40529,78.4141,4262,7973
4263,Maluku Utara,2020/07/01 00:00:00+00,875,147,112,7,31,0,732,3.54286,12.8,4263,7974
4264,Maluku,2020/07/01 00:00:00+00,749,7,282,18,16,0,451,2.13618,37.6502,4264,7975
4265,Papua Barat,2020/07/01 00:00:00+00,242,3,165,12,4,0,73,1.65289,68.18182,4265,7976
4266,Papua,2020/07/01 00:00:00+00,1846,96,870,14,15,0,961,0.81257,47.12893,4266,7977
4267,Sulawesi Barat,2020/07/01 00:00:00+00,117,2,84,0,2,0,31,1.7094,71.79487,4267,7978
4268,Nusa Tenggara Timur,2020/07/01 00:00:00+00,113,0,40,0,1,0,72,0.88496,35.39823,4268,7979
4269,Gorontalo,2020/07/01 00:00:00+00,249,0,213,3,10,0,26,4.01606,85.54217,4269,7980
4270,Indonesia,2020/07/01 00:00:00+00,4,0,0,0,0,0,4,0,0,4270,7981
4271,Aceh,2020/07/02 00:00:00+00,86,0,31,0,3,0,52,3.48837,36.04651,4271,7982
4272,Bali,2020/07/02 00:00:00+00,1640,113,875,15,16,1,749,0.97561,53.35366,4272,7983
4273,Banten,2020/07/02 00:00:00+00,1474,8,882,222,79,0,513,5.35957,59.83718,4273,7984
4274,Kepulauan Bangka Belitung,2020/07/02 00:00:00+00,155,0,136,2,2,0,17,1.29032,87.74194,4274,7985
4275,Bengkulu,2020/07/02 00:00:00+00,130,1,91,1,12,0,27,9.23077,70,4275,7986
4276,Daerah Istimewa Yogyakarta,2020/07/02 00:00:00+00,320,6,269,5,8,0,43,2.5,84.0625,4276,7987
4277,DKI Jakarta,2020/07/02 00:00:00+00,11823,190,6871,191,638,6,4314,5.39626,58.11554,4277,7988
4278,Jambi,2020/07/02 00:00:00+00,117,0,77,0,0,0,40,0,65.81197,4278,7989
4279,Jawa Barat,2020/07/02 00:00:00+00,3344,64,1665,43,177,0,1502,5.29306,49.79067,4279,7990
4280,Jawa Tengah,2020/07/02 00:00:00+00,4159,153,1357,98,170,10,2632,4.08752,32.62804,4280,7991
4281,Jawa Timur,2020/07/02 00:00:00+00,12695,374,4391,192,948,22,7356,7.46751,34.58842,4281,7992
4282,Kalimantan Barat,2020/07/02 00:00:00+00,336,0,271,0,4,0,61,1.19048,80.65476,4282,7993
4283,Kalimantan Timur,2020/07/02 00:00:00+00,531,6,414,14,7,0,110,1.31827,77.9661,4283,7994
4284,Kalimantan Tengah,2020/07/02 00:00:00+00,946,15,384,0,55,0,507,5.81395,40.59197,4284,7995
4285,Kalimantan Selatan,2020/07/02 00:00:00+00,3337,114,840,51,190,0,2307,5.69374,25.17231,4285,7996
4286,Kalimantan Utara,2020/07/02 00:00:00+00,206,0,165,6,2,0,39,0.97087,80.09709,4286,7997
4287,Kepulauan Riau,2020/07/02 00:00:00+00,307,5,255,10,16,0,36,5.21173,83.06189,4287,7998
4288,Nusa Tenggara Barat,2020/07/02 00:00:00+00,1260,15,834,11,63,0,363,5,66.19048,4288,7999
4289,Sumatera Selatan,2020/07/02 00:00:00+00,2120,42,1085,43,101,8,934,4.76415,51.17925,4289,8000
4290,Sumatera Barat,2020/07/02 00:00:00+00,750,8,618,11,31,0,101,4.13333,82.4,4290,8001
4291,Sulawesi Utara,2020/07/02 00:00:00+00,1159,30,219,18,82,0,858,7.07506,18.8956,4291,8002
4292,Sumatera Utara,2020/07/02 00:00:00+00,1690,89,425,7,99,2,1166,5.85799,25.14793,4292,8003
4293,Sulawesi Tenggara,2020/07/02 00:00:00+00,464,59,247,10,7,1,210,1.50862,53.23276,4293,8004
4294,Sulawesi Selatan,2020/07/02 00:00:00+00,5379,165,1941,50,168,0,3270,3.12326,36.08477,4294,8005
4295,Sulawesi Tengah,2020/07/02 00:00:00+00,186,0,158,1,5,0,23,2.68817,84.94624,4295,8006
4296,Lampung,2020/07/02 00:00:00+00,193,2,153,2,12,0,28,6.21762,79.27461,4296,8007
4297,Riau,2020/07/02 00:00:00+00,228,1,188,10,10,0,30,4.38596,82.45614,4297,8008
4298,Maluku Utara,2020/07/02 00:00:00+00,940,65,117,5,31,0,792,3.29787,12.44681,4298,8009
4299,Maluku,2020/07/02 00:00:00+00,762,13,307,25,17,1,438,2.23097,40.28871,4299,8010
4300,Papua Barat,2020/07/02 00:00:00+00,244,2,170,5,4,0,70,1.63934,69.67213,4300,8011
4301,Papua,2020/07/02 00:00:00+00,1916,70,870,0,16,1,1030,0.83507,45.4071,4301,8012
4302,Sulawesi Barat,2020/07/02 00:00:00+00,119,2,85,1,2,0,32,1.68067,71.42857,4302,8013
4303,Nusa Tenggara Timur,2020/07/02 00:00:00+00,118,5,54,14,1,0,63,0.84746,45.76271,4303,8014
4304,Gorontalo,2020/07/02 00:00:00+00,256,7,222,9,11,1,23,4.29688,86.71875,4304,8015
4305,Indonesia,2020/07/02 00:00:00+00,4,0,0,0,0,0,4,0,0,4305,8016
4201,Aceh,2020/07/03 00:00:00+00,87,1,31,0,3,0,53,3.44828,35.63218,4201,8087
4202,Bali,2020/07/03 00:00:00+00,1706,66,913,38,16,0,777,0.93787,53.517,4202,8088
4203,Banten,2020/07/03 00:00:00+00,1495,21,934,52,79,0,482,5.28428,62.47492,4203,8089
4204,Kepulauan Bangka Belitung,2020/07/03 00:00:00+00,157,2,136,0,2,0,19,1.27389,86.6242,4204,8090
4205,Bengkulu,2020/07/03 00:00:00+00,136,6,94,3,12,0,30,8.82353,69.11765,4205,8091
4206,Daerah Istimewa Yogyakarta,2020/07/03 00:00:00+00,324,4,271,2,8,0,45,2.46914,83.64198,4206,8092
4207,DKI Jakarta,2020/07/03 00:00:00+00,11961,140,7109,238,643,5,4209,5.3758,59.43483,4207,8093
4208,Jambi,2020/07/03 00:00:00+00,117,0,77,0,0,0,40,0,65.81197,4208,8094
4209,Jawa Barat,2020/07/03 00:00:00+00,3374,28,1668,3,177,0,1529,5.246,49.43687,4209,8095
4210,Jawa Tengah,2020/07/03 00:00:00+00,4293,134,1407,50,170,0,2716,3.95993,32.77428,4210,8096
4211,Jawa Timur,2020/07/03 00:00:00+00,13048,353,4638,247,969,21,7441,7.42643,35.54568,4211,8097
4212,Kalimantan Barat,2020/07/03 00:00:00+00,336,0,277,6,4,0,55,1.19048,82.44048,4212,8098
4213,Kalimantan Timur,2020/07/03 00:00:00+00,544,13,419,5,8,1,117,1.47059,77.02206,4213,8099
4214,Kalimantan Tengah,2020/07/03 00:00:00+00,996,50,434,50,59,4,503,5.92369,43.5743,4214,8100
4215,Kalimantan Selatan,2020/07/03 00:00:00+00,3447,110,868,28,195,5,2384,5.65709,25.18132,4215,8101
4216,Kalimantan Utara,2020/07/03 00:00:00+00,206,0,171,6,2,0,33,0.97087,83.00971,4216,8102
4217,Kepulauan Riau,2020/07/03 00:00:00+00,310,3,259,4,16,0,35,5.16129,83.54839,4217,8103
4218,Nusa Tenggara Barat,2020/07/03 00:00:00+00,1283,23,859,25,63,0,361,4.91037,66.95246,4218,8104
4219,Sumatera Selatan,2020/07/03 00:00:00+00,2156,36,1109,24,104,3,943,4.82375,51.43785,4219,8105
4220,Sumatera Barat,2020/07/03 00:00:00+00,760,10,622,4,31,0,107,4.07895,81.84211,4220,8106
4221,Sulawesi Utara,2020/07/03 00:00:00+00,1178,19,233,14,83,1,862,7.04584,19.77929,4221,8107
4222,Sumatera Utara,2020/07/03 00:00:00+00,1723,33,438,13,100,1,1185,5.80383,25.42078,4222,8108
4223,Sulawesi Tenggara,2020/07/03 00:00:00+00,475,11,257,10,7,0,211,1.47368,54.10526,4223,8109
4224,Sulawesi Selatan,2020/07/03 00:00:00+00,5559,180,1982,41,175,7,3402,3.14805,35.65389,4224,8110
4225,Sulawesi Tengah,2020/07/03 00:00:00+00,186,0,159,1,5,0,22,2.68817,85.48387,4225,8111
4226,Lampung,2020/07/03 00:00:00+00,193,0,153,0,12,0,28,6.21762,79.27461,4226,8112
4227,Riau,2020/07/03 00:00:00+00,232,4,200,12,10,0,22,4.31034,86.2069,4227,8113
4228,Maluku Utara,2020/07/03 00:00:00+00,950,10,119,2,32,1,799,3.36842,12.52632,4228,8114
4229,Maluku,2020/07/03 00:00:00+00,769,7,316,9,17,0,436,2.21066,41.09233,4229,8115
4230,Papua Barat,2020/07/03 00:00:00+00,249,5,170,0,4,0,75,1.60643,68.27309,4230,8116
4231,Papua,2020/07/03 00:00:00+00,1942,26,880,10,16,0,1046,0.82389,45.31411,4231,8117
4232,Sulawesi Barat,2020/07/03 00:00:00+00,120,1,85,0,2,0,33,1.66667,70.83333,4232,8118
4233,Nusa Tenggara Timur,2020/07/03 00:00:00+00,118,0,54,0,1,0,63,0.84746,45.76271,4233,8119
4234,Gorontalo,2020/07/03 00:00:00+00,261,5,226,4,11,0,24,4.21456,86.59004,4234,8120
4235,Indonesia,2020/07/03 00:00:00+00,4,0,0,0,0,0,4,0,0,4235,8121
4236,Aceh,2020/07/04 00:00:00+00,87,0,31,0,3,0,53,3.44828,35.63218,4236,8122
4237,Bali,2020/07/04 00:00:00+00,1797,91,937,24,18,2,842,1.00167,52.14246,4237,8123
4238,Banten,2020/07/04 00:00:00+00,1508,13,943,9,79,0,486,5.23873,62.53316,4238,8124
4239,Kepulauan Bangka Belitung,2020/07/04 00:00:00+00,161,4,136,0,2,0,23,1.24224,84.47205,4239,8125
4240,Bengkulu,2020/07/04 00:00:00+00,137,1,94,0,13,1,30,9.48905,68.61314,4240,8126
4241,Daerah Istimewa Yogyakarta,2020/07/04 00:00:00+00,325,1,275,4,8,0,42,2.46154,84.61538,4241,8127
4242,DKI Jakarta,2020/07/04 00:00:00+00,12183,223,7377,268,643,0,4163,5.27785,60.55159,4242,8128
4243,Jambi,2020/07/04 00:00:00+00,117,0,77,0,0,0,40,0,65.81197,4243,8129
4244,Jawa Barat,2020/07/04 00:00:00+00,3463,88,1685,17,177,0,1601,5.11118,48.65723,4244,8130
4245,Jawa Tengah,2020/07/04 00:00:00+00,4403,110,1457,50,185,15,2761,4.20168,33.09107,4245,8131
4246,Jawa Timur,2020/07/04 00:00:00+00,13461,413,4738,100,996,27,7727,7.39915,35.19798,4246,8132
4247,Kalimantan Barat,2020/07/04 00:00:00+00,336,0,281,4,4,0,51,1.19048,83.63095,4247,8133
4248,Kalimantan Timur,2020/07/04 00:00:00+00,557,13,432,13,8,0,117,1.43627,77.55835,4248,8134
4249,Kalimantan Tengah,2020/07/04 00:00:00+00,1004,8,434,0,59,0,511,5.87649,43.22709,4249,8135
4250,Kalimantan Selatan,2020/07/04 00:00:00+00,3520,73,910,42,198,3,2412,5.625,25.85227,4250,8136
4251,Kalimantan Utara,2020/07/04 00:00:00+00,206,0,174,3,2,0,30,0.97087,84.46602,4251,8137
4252,Kepulauan Riau,2020/07/04 00:00:00+00,311,1,260,1,16,0,35,5.14469,83.60129,4252,8138
4253,Nusa Tenggara Barat,2020/07/04 00:00:00+00,1311,28,865,6,64,1,382,4.88177,65.98017,4253,8139
4254,Sumatera Selatan,2020/07/04 00:00:00+00,2205,49,1120,11,104,0,981,4.71655,50.79365,4254,8140
4255,Sumatera Barat,2020/07/04 00:00:00+00,762,2,624,2,31,0,107,4.06824,81.88976,4255,8141
4256,Sulawesi Utara,2020/07/04 00:00:00+00,1192,14,250,17,83,0,859,6.96309,20.97315,4256,8142
4257,Sumatera Utara,2020/07/04 00:00:00+00,1767,44,459,21,103,3,1205,5.82909,25.97623,4257,8143
4258,Sulawesi Tenggara,2020/07/04 00:00:00+00,479,4,261,4,7,0,211,1.46138,54.48852,4258,8144
4259,Sulawesi Selatan,2020/07/04 00:00:00+00,5754,195,2023,41,175,0,3556,3.04136,35.15815,4259,8145
4260,Sulawesi Tengah,2020/07/04 00:00:00+00,191,5,161,2,6,1,24,3.14136,84.29319,4260,8146
4261,Lampung,2020/07/04 00:00:00+00,193,0,154,1,12,0,27,6.21762,79.79275,4261,8147
4262,Riau,2020/07/04 00:00:00+00,233,1,205,5,10,0,18,4.29185,87.98283,4262,8148
